Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0109643,52,Returning,Cafe,Italian,16.51,20,291.26,5,Rainy,Low,4.3,0,0,284.1,127.19,Mumbai,4,2,28.25,30.45
ORD0017038,72,Returning,Restaurant,Chinese,18.59,64,24.26,10,Stormy,Medium,4.2,0,0,40.75,163.94,Sydney,5,2,47.88,69.15
ORD0029454,32,Returning,Cloud Kitchen,Chinese,4.8,23,42.01,13,Sunny,Medium,3.5,0,0,43.21,152.58,New York,11,4,83.58,74.73
ORD0143834,22,Returning,Restaurant,Italian,23.36,57,277.09,1,Sunny,Low,4.7,0,0,187.77,-8.87,Singapore,7,3,67.67,31.94
ORD0056215,29,Premium,Cafe,Mexican,17.84,52,74.91,14,Stormy,High,4.1,0,0,281.99,70.42,London,3,1,85.1,39.06
ORD0050467,45,Returning,Fast Food,Italian,15.18,17,48.95,13,Sunny,High,3.4,0,0,300.95,154.99,Singapore,1,1,90.36,63.03
ORD0134641,22,New,Cafe,Italian,7.31,112,65.88,4,Sunny,High,1.8,0,0,333.7,113.86,Mumbai,6,2,90.54,50.21
ORD0010475,31,New,Restaurant,Indian,20.36,51,281.67,4,Sunny,Low,1.8,1,0,350.7,-16.35,London,1,1,79.47,96.0
ORD0142479,67,Premium,Cafe,Chinese,16.64,69,77.75,11,Sunny,Medium,4.4,0,0,339.02,-18.7,London,1,1,83.78,17.83
ORD0037838,73,Premium,Restaurant,Italian,17.5,32,169.69,7,Stormy,Low,1.4,0,1,117.52,-16.16,Sydney,12,4,79.8,74.89
ORD0128123,69,Returning,Cloud Kitchen,Mexican,14.26,47,147.16,13,Cloudy,High,1.1,0,0,96.6,20.63,Mumbai,4,2,79.86,81.07
ORD0078704,38,New,Cloud Kitchen,Indian,8.18,35,112.37,3,Sunny,Low,3.3,0,0,11.42,181.72,Mumbai,3,1,52.78,58.59
ORD0098936,41,Returning,Cloud Kitchen,Italian,3.06,59,129.44,1,Cloudy,Low,3.7,0,0,215.28,115.2,Singapore,5,2,44.46,22.72
ORD0103584,57,New,Cafe,Italian,6.56,18,122.87,6,Rainy,High,1.9,0,0,328.22,2.13,Singapore,2,1,70.34,0.54
ORD0034291,34,New,Fast Food,Mexican,9.52,38,39.67,12,Rainy,Low,3.6,0,1,415.42,8.65,New York,10,4,69.25,48.67
ORD0015614,29,Premium,Fast Food,Indian,21.08,28,28.17,5,Rainy,Medium,4.9,0,0,131.79,137.28,Mumbai,6,2,90.81,33.07
ORD0022824,18,Premium,Cloud Kitchen,Indian,18.63,81,233.44,7,Cloudy,High,3.6,0,0,38.6,137.45,New York,1,1,26.93,34.01
ORD0144957,58,New,Fast Food,Italian,7.74,35,182.85,12,Sunny,Medium,2.5,0,0,259.31,144.63,New York,11,4,26.04,64.63
ORD0082530,27,Returning,Cafe,Indian,17.33,11,270.37,9,Sunny,High,1.2,0,0,185.43,98.07,Sydney,4,2,35.22,17.0
ORD0038242,67,New,Cafe,Indian,24.0,107,94.44,12,Sunny,Low,3.5,0,0,9.56,63.11,Singapore,6,2,17.61,17.23
ORD0090129,37,Returning,Restaurant,Chinese,8.69,26,29.58,8,Rainy,Low,2.8,0,0,450.05,17.9,New York,7,3,85.5,69.04
ORD0138095,53,Premium,Fast Food,Mexican,1.1,103,134.58,14,Sunny,Low,1.4,0,0,392.31,142.64,Mumbai,8,3,66.7,72.21
ORD0089047,40,New,Cloud Kitchen,Chinese,23.34,50,40.23,8,Stormy,Medium,2.0,0,0,343.86,183.21,Singapore,3,1,26.83,3.94
ORD0025505,35,New,Cloud Kitchen,Italian,23.11,52,148.37,14,Rainy,Low,3.5,0,0,17.77,84.07,Sydney,10,4,24.32,2.25
ORD0146834,25,Returning,Cloud Kitchen,Italian,14.62,76,153.37,12,Rainy,Medium,2.5,0,0,104.09,93.94,New York,4,2,91.39,50.47
ORD0026754,69,New,Fast Food,Chinese,11.01,89,14.46,5,Cloudy,Medium,3.2,0,1,390.8,-0.16,Mumbai,10,4,94.04,95.05
ORD0111420,33,Returning,Cafe,Chinese,7.12,85,233.6,13,Rainy,High,4.6,0,0,340.31,191.86,Mumbai,4,2,35.68,76.91
ORD0070037,70,Returning,Cloud Kitchen,Italian,24.9,114,147.54,1,Cloudy,High,3.7,0,0,25.6,78.73,Sydney,1,1,60.48,41.62
ORD0034069,43,Premium,Cloud Kitchen,Mexican,12.71,58,264.46,8,Rainy,High,1.1,0,0,452.75,14.87,Sydney,10,4,97.55,54.84
ORD0145999,32,Premium,Cafe,Italian,9.08,45,186.08,3,Cloudy,Low,2.8,1,0,472.84,0.53,Sydney,11,4,14.25,52.41
ORD0084428,69,Returning,Cloud Kitchen,Mexican,8.17,73,98.8,6,Cloudy,Medium,2.9,0,1,100.19,162.46,Mumbai,8,3,79.88,95.18
ORD0075434,72,Returning,Cloud Kitchen,Indian,15.5,96,84.55,10,Stormy,High,1.5,0,0,116.65,65.56,Mumbai,10,4,78.98,79.61
ORD0105965,59,Returning,Restaurant,Italian,6.43,100,211.37,5,Rainy,Medium,4.7,0,0,455.03,42.48,Mumbai,2,1,57.84,22.85
ORD0123210,28,New,Fast Food,Mexican,2.17,42,222.85,10,Rainy,High,3.7,0,0,103.77,102.35,London,8,3,19.83,81.0
ORD0010119,51,Premium,Fast Food,Mexican,2.02,13,179.74,6,Sunny,Medium,4.4,0,0,324.57,21.99,Sydney,7,3,43.02,88.57
ORD0078746,36,Returning,Fast Food,Indian,16.23,101,144.19,7,Stormy,High,2.3,0,0,85.76,177.03,Mumbai,4,2,84.31,6.02
ORD0016342,48,New,Fast Food,Italian,8.75,83,256.05,11,Cloudy,High,1.3,0,0,450.34,127.38,Sydney,10,4,85.42,72.97
ORD0059544,53,Premium,Restaurant,Mexican,7.17,81,39.2,1,Rainy,Low,1.8,0,0,447.69,156.43,London,10,4,70.29,85.88
ORD0034462,57,Premium,Cafe,Indian,14.92,29,67.97,9,Stormy,High,2.1,0,0,262.18,102.21,Sydney,7,3,21.76,92.98
ORD0085127,71,Returning,Cloud Kitchen,Indian,21.59,30,21.57,10,Rainy,Low,3.0,0,0,194.68,-7.83,Sydney,12,4,18.03,1.74
ORD0076294,43,New,Fast Food,Chinese,12.17,104,114.97,7,Rainy,Medium,2.7,0,0,388.43,36.21,New York,4,2,65.03,52.6
ORD0146832,46,New,Cloud Kitchen,Italian,0.98,33,239.83,4,Rainy,Medium,4.4,0,0,177.03,123.32,New York,8,3,93.23,75.3
ORD0114362,21,Premium,Cafe,Chinese,10.08,117,185.32,13,Rainy,High,1.7,0,0,114.05,88.48,New York,11,4,17.71,19.78
ORD0131032,70,Premium,Cloud Kitchen,Chinese,2.91,71,81.35,8,Sunny,Medium,2.5,0,0,457.36,148.83,Singapore,9,3,65.52,91.99
ORD0148184,61,Premium,Cloud Kitchen,Italian,16.26,117,131.51,5,Cloudy,Medium,3.5,0,0,231.64,93.49,Sydney,2,1,21.26,66.64
ORD0043837,55,Premium,Cloud Kitchen,Indian,19.6,13,51.62,11,Rainy,High,2.5,0,0,482.42,17.4,New York,12,4,85.53,55.57
ORD0147275,40,New,Cafe,Indian,5.22,87,256.69,14,Cloudy,High,4.0,0,0,401.85,75.83,Sydney,11,4,56.84,56.71
ORD0072409,67,New,Restaurant,Italian,9.52,106,206.53,10,Cloudy,Medium,3.6,0,0,208.29,60.71,New York,1,1,78.22,50.49
ORD0117563,42,New,Cloud Kitchen,Indian,11.89,85,152.23,8,Rainy,High,2.6,0,0,405.76,-16.29,Singapore,7,3,88.89,24.78
ORD0101123,39,Premium,Restaurant,Italian,20.92,60,18.91,1,Cloudy,Medium,3.5,0,0,442.97,167.8,Mumbai,10,4,89.17,5.37
ORD0042821,58,New,Cloud Kitchen,Chinese,22.58,106,91.13,11,Cloudy,Medium,1.6,0,0,27.72,190.47,London,2,1,10.55,12.88
ORD0148654,71,Premium,Cafe,Italian,18.62,94,52.25,11,Stormy,Low,2.2,1,0,29.91,-2.76,New York,11,4,86.47,0.64
ORD0099261,71,Returning,Cloud Kitchen,Chinese,2.76,36,240.06,13,Sunny,High,3.5,0,0,58.46,194.29,Singapore,12,4,77.17,36.35
ORD0105200,48,Premium,Fast Food,Mexican,23.54,26,195.06,12,Stormy,High,3.5,0,0,5.06,120.39,Sydney,5,2,91.62,31.16
ORD0088381,37,New,Restaurant,Indian,9.52,30,290.77,8,Cloudy,Low,2.9,0,0,272.13,69.34,London,7,3,66.82,85.71
ORD0141583,39,New,Cloud Kitchen,Italian,12.76,108,15.36,13,Cloudy,Low,1.3,0,0,466.74,85.75,Mumbai,3,1,82.07,90.44
ORD0148665,73,New,Restaurant,Indian,21.01,69,180.28,12,Sunny,Medium,3.7,1,1,69.11,65.09,Mumbai,4,2,78.79,96.12
ORD0031080,22,Premium,Cloud Kitchen,Chinese,22.5,60,262.99,1,Rainy,Medium,4.3,0,0,71.31,122.9,Singapore,8,3,23.55,19.93
ORD0062080,24,New,Restaurant,Mexican,11.51,15,258.17,11,Cloudy,High,2.5,0,0,495.54,58.0,London,10,4,89.37,21.53
ORD0003796,53,Returning,Restaurant,Mexican,14.49,19,41.48,13,Stormy,High,4.8,0,0,286.98,140.12,London,10,4,4.82,22.0
ORD0023281,70,New,Cloud Kitchen,Chinese,7.37,81,288.5,1,Rainy,Medium,4.3,0,0,461.92,53.48,Mumbai,7,3,0.14,20.73
ORD0010425,23,New,Restaurant,Indian,1.36,110,42.66,1,Rainy,Medium,4.5,0,0,332.46,182.22,Singapore,1,1,18.24,50.9
ORD0045967,36,Returning,Cloud Kitchen,Italian,3.82,86,143.87,13,Sunny,Medium,3.6,1,0,436.1,105.08,Mumbai,12,4,81.29,58.3
ORD0076415,45,New,Cafe,Mexican,18.91,13,107.83,3,Sunny,Medium,3.0,0,0,347.96,156.66,London,7,3,20.62,74.58
ORD0059686,26,Returning,Cafe,Indian,15.14,82,250.46,5,Stormy,Medium,2.0,0,0,91.83,89.07,London,11,4,71.01,28.58
ORD0118964,35,Premium,Restaurant,Indian,22.59,102,24.45,12,Sunny,High,3.6,0,0,78.28,82.01,New York,10,4,5.77,23.51
ORD0054168,50,Returning,Cafe,Indian,5.08,103,13.01,3,Stormy,High,4.9,0,0,401.12,158.48,Sydney,1,1,67.3,95.14
ORD0024970,40,Premium,Cafe,Chinese,4.98,109,96.08,6,Cloudy,Medium,3.6,0,0,154.25,93.54,Mumbai,9,3,58.55,14.13
ORD0145444,71,Returning,Restaurant,Indian,12.29,23,135.61,4,Sunny,Low,3.9,1,0,376.15,60.74,London,6,2,58.34,99.63
ORD0138975,23,New,Cafe,Chinese,9.76,49,267.08,11,Cloudy,Medium,1.0,0,0,298.09,134.54,Singapore,11,4,27.3,15.11
ORD0020229,30,Premium,Cloud Kitchen,Italian,18.84,74,55.26,3,Stormy,High,1.7,0,0,254.09,161.28,London,8,3,37.93,13.13
ORD0058658,42,Premium,Cafe,Indian,1.22,97,72.68,14,Rainy,Medium,2.5,0,0,16.37,123.63,Mumbai,5,2,53.05,7.55
ORD0097849,35,New,Fast Food,Italian,9.69,92,35.33,11,Cloudy,Low,4.6,0,0,461.23,69.51,London,5,2,68.03,86.4
ORD0088753,65,New,Cafe,Chinese,4.86,73,220.71,8,Cloudy,Medium,4.6,0,0,429.82,131.97,New York,8,3,93.74,39.63
ORD0138243,26,Premium,Cafe,Indian,13.55,58,277.11,11,Sunny,Low,3.4,0,0,35.62,15.83,Singapore,4,2,53.57,35.47
ORD0106691,18,Premium,Restaurant,Italian,12.11,67,141.62,14,Sunny,High,4.3,1,0,53.59,180.29,New York,1,1,60.23,27.63
ORD0116535,72,New,Fast Food,Mexican,10.64,55,294.13,8,Rainy,Low,1.4,0,0,169.04,96.45,New York,8,3,45.1,59.91
ORD0088080,25,Returning,Cloud Kitchen,Indian,8.96,60,47.01,12,Stormy,Medium,4.5,0,0,39.27,71.68,Singapore,2,1,43.89,15.97
ORD0107057,62,Returning,Cafe,Chinese,20.63,73,272.02,8,Sunny,High,1.4,0,0,292.38,189.72,Singapore,1,1,83.84,70.04
ORD0101548,19,New,Cloud Kitchen,Mexican,24.09,99,102.61,14,Rainy,Low,1.1,1,0,84.82,20.04,New York,9,3,19.95,42.39
ORD0102774,64,New,Cafe,Chinese,18.78,36,175.55,6,Stormy,High,2.1,0,0,419.63,94.12,Mumbai,3,1,40.58,23.32
ORD0112483,49,Returning,Fast Food,Italian,7.9,93,142.54,6,Rainy,High,2.3,1,0,70.84,182.62,London,1,1,45.27,0.11
ORD0028577,66,Returning,Restaurant,Mexican,22.44,54,82.04,3,Stormy,Low,2.0,0,0,61.41,184.09,Mumbai,5,2,30.76,47.05
ORD0090528,30,Returning,Cloud Kitchen,Indian,20.61,22,64.19,10,Stormy,Medium,1.0,0,0,409.17,65.55,Sydney,8,3,40.37,17.42
ORD0053579,53,New,Cloud Kitchen,Mexican,15.49,52,87.94,3,Stormy,Low,4.8,0,0,15.2,107.1,Singapore,9,3,3.58,96.69
ORD0038712,61,Premium,Fast Food,Italian,12.13,69,140.0,5,Stormy,Medium,3.6,0,0,140.81,96.82,Mumbai,6,2,99.19,91.99
ORD0077023,46,New,Cafe,Mexican,15.24,116,81.86,6,Stormy,Low,1.8,1,0,498.36,87.81,Singapore,11,4,7.16,77.14
ORD0050913,54,Premium,Restaurant,Italian,2.22,80,166.88,4,Stormy,Medium,2.0,0,0,263.37,95.35,Sydney,12,4,14.83,60.64
ORD0056303,36,Returning,Restaurant,Mexican,10.12,77,275.69,6,Cloudy,High,3.3,0,0,351.81,92.52,Singapore,3,1,25.67,28.17
ORD0108091,52,Premium,Restaurant,Chinese,24.69,54,236.64,1,Sunny,Low,3.7,1,0,422.58,42.18,Mumbai,5,2,68.16,41.59
ORD0001765,56,Returning,Restaurant,Indian,22.98,107,103.5,10,Cloudy,Low,1.2,0,0,64.57,24.23,Sydney,9,3,4.63,24.83
ORD0106864,44,Returning,Cafe,Mexican,15.08,49,55.63,11,Rainy,Low,2.1,0,0,179.81,8.83,Mumbai,3,1,66.3,59.34
ORD0045626,32,New,Cafe,Chinese,23.21,59,61.96,12,Rainy,Medium,4.7,0,0,347.64,62.89,Sydney,2,1,7.81,75.04
ORD0081262,62,New,Restaurant,Indian,5.47,84,203.45,3,Sunny,High,2.9,0,0,191.87,98.99,Singapore,6,2,40.4,81.14
ORD0091224,64,New,Cafe,Italian,18.6,94,126.17,1,Stormy,Medium,4.7,0,0,419.92,126.96,Mumbai,2,1,90.29,54.83
ORD0018939,56,New,Fast Food,Indian,23.7,41,191.5,8,Stormy,Medium,3.1,0,0,445.95,44.12,Singapore,8,3,11.09,46.79
ORD0091441,51,Premium,Fast Food,Chinese,10.57,119,178.31,7,Cloudy,Medium,4.4,0,0,145.33,4.71,Mumbai,5,2,99.57,90.29
ORD0001326,58,Returning,Cloud Kitchen,Chinese,3.45,59,236.36,3,Rainy,High,3.9,0,0,335.26,157.43,Sydney,5,2,71.6,66.09
ORD0018297,38,New,Fast Food,Italian,14.9,82,6.14,8,Sunny,Low,3.8,0,0,372.87,162.12,Sydney,11,4,4.77,15.17
ORD0148444,28,Returning,Restaurant,Indian,16.63,13,168.26,6,Stormy,Medium,3.7,0,0,179.85,195.38,Singapore,10,4,67.01,97.1
ORD0022262,35,New,Fast Food,Mexican,11.26,54,215.04,8,Rainy,Medium,2.3,0,0,132.59,169.87,Mumbai,6,2,11.39,72.79
ORD0060399,73,Returning,Cafe,Indian,18.94,65,96.73,3,Rainy,Medium,2.7,0,0,325.94,107.62,Sydney,10,4,96.49,82.15
ORD0108449,56,Returning,Fast Food,Chinese,3.89,93,180.77,3,Sunny,High,2.9,1,0,149.22,100.49,Mumbai,11,4,61.52,89.51
ORD0107322,33,Returning,Fast Food,Mexican,15.28,44,295.19,4,Rainy,Medium,1.2,0,0,497.66,-9.96,London,12,4,26.55,11.22
ORD0021315,54,Returning,Cloud Kitchen,Indian,15.59,43,157.29,5,Sunny,Medium,4.1,0,0,167.61,184.67,Singapore,7,3,8.57,21.69
ORD0091687,20,Returning,Fast Food,Indian,20.98,15,171.19,4,Cloudy,High,3.8,0,0,10.8,129.42,Mumbai,5,2,81.54,75.3
ORD0004598,30,Premium,Cafe,Mexican,21.43,28,169.07,1,Stormy,Medium,3.8,0,0,314.17,157.11,Mumbai,3,1,53.36,3.68
ORD0092850,59,Returning,Restaurant,Chinese,11.58,86,180.95,11,Stormy,Medium,1.9,0,0,126.06,120.94,New York,12,4,16.45,43.92
ORD0042152,30,New,Restaurant,Mexican,15.28,92,208.74,6,Stormy,Medium,4.1,0,0,291.91,172.15,Mumbai,6,2,41.71,5.04
ORD0086894,34,New,Cloud Kitchen,Italian,19.5,51,25.76,1,Stormy,High,2.7,0,0,13.46,134.52,Sydney,11,4,44.99,50.31
ORD0133760,68,Premium,Restaurant,Mexican,12.77,35,99.79,14,Stormy,Medium,4.3,0,0,295.89,14.18,Singapore,7,3,69.8,66.92
ORD0086240,23,New,Cafe,Indian,15.43,69,30.77,1,Stormy,Medium,1.5,0,0,124.56,147.87,Singapore,5,2,23.4,7.24
ORD0139189,29,New,Fast Food,Mexican,24.57,53,90.62,5,Stormy,High,1.4,0,0,471.08,136.21,Mumbai,3,1,46.73,75.64
ORD0030511,66,Returning,Fast Food,Chinese,17.51,86,263.91,10,Stormy,High,2.1,0,0,65.15,189.84,London,5,2,9.06,90.4
ORD0003728,18,Returning,Restaurant,Indian,22.27,112,171.98,8,Rainy,Medium,1.9,0,0,464.95,119.39,Sydney,10,4,4.31,8.68
ORD0019757,60,New,Fast Food,Mexican,17.74,43,172.47,11,Cloudy,Medium,4.1,0,0,118.93,19.88,Singapore,12,4,98.91,77.5
ORD0011752,19,Returning,Cloud Kitchen,Indian,24.97,12,45.04,8,Sunny,High,4.9,0,0,491.6,166.69,New York,4,2,77.54,18.6
ORD0143549,50,Premium,Cloud Kitchen,Chinese,19.48,57,285.24,4,Cloudy,Low,3.8,0,0,460.92,37.99,Mumbai,5,2,10.68,72.05
ORD0140620,74,New,Fast Food,Chinese,4.11,109,258.19,11,Cloudy,Low,2.1,0,0,140.57,110.88,Mumbai,4,2,13.89,65.42
ORD0144640,44,New,Cafe,Mexican,22.64,72,199.41,6,Sunny,High,2.2,0,0,363.46,78.86,London,3,1,23.64,84.79
ORD0085192,27,Premium,Restaurant,Indian,15.37,50,116.86,1,Cloudy,High,1.6,0,0,371.91,173.85,Mumbai,11,4,84.59,23.22
ORD0124890,36,Returning,Fast Food,Italian,7.24,16,211.73,4,Rainy,Medium,3.1,0,0,352.2,183.13,New York,9,3,48.5,37.21
ORD0089475,69,Returning,Cafe,Italian,13.51,63,100.15,6,Stormy,High,1.2,0,0,16.33,152.31,Singapore,6,2,76.32,62.85
ORD0078424,21,Premium,Cafe,Chinese,5.78,42,254.82,12,Stormy,Medium,2.8,1,0,44.1,111.77,Sydney,5,2,71.22,58.35
ORD0046398,26,Premium,Fast Food,Chinese,3.96,101,252.69,13,Cloudy,Low,1.8,1,0,434.13,183.54,Sydney,5,2,14.7,15.82
ORD0034440,53,Premium,Cloud Kitchen,Chinese,18.51,45,95.41,3,Stormy,High,4.0,0,0,380.86,4.13,Mumbai,2,1,64.06,50.81
ORD0053689,61,Premium,Cloud Kitchen,Mexican,16.74,86,234.27,4,Sunny,Medium,2.4,0,0,221.87,55.09,Mumbai,2,1,92.61,14.84
ORD0127006,67,Returning,Cafe,Chinese,17.58,70,20.3,8,Cloudy,High,1.4,0,0,151.53,14.5,Sydney,6,2,84.75,29.53
ORD0059622,55,Premium,Fast Food,Indian,22.47,51,169.09,4,Sunny,Medium,4.1,0,0,92.03,14.33,London,2,1,61.77,16.3
ORD0134356,51,Premium,Fast Food,Italian,23.55,82,218.16,9,Stormy,Medium,1.3,0,0,162.48,104.62,London,12,4,67.11,44.87
ORD0053508,50,New,Cloud Kitchen,Italian,18.35,53,183.24,5,Stormy,Low,3.2,0,0,69.18,9.52,Sydney,1,1,46.83,79.37
ORD0049843,65,Returning,Cloud Kitchen,Chinese,20.99,113,175.4,14,Rainy,Medium,4.7,0,0,81.84,28.89,Singapore,12,4,35.56,82.69
ORD0043045,42,Returning,Restaurant,Mexican,18.76,24,259.35,6,Sunny,Medium,1.8,0,0,396.92,21.68,Singapore,10,4,68.03,18.95
ORD0131881,42,Premium,Cafe,Chinese,15.26,110,240.77,3,Stormy,Low,4.2,0,0,92.28,45.98,New York,12,4,46.17,50.44
ORD0135273,30,Premium,Cafe,Italian,14.6,98,263.86,5,Cloudy,Medium,4.0,0,0,386.08,1.32,Mumbai,9,3,82.59,32.84
ORD0062524,36,Premium,Fast Food,Indian,2.79,88,243.81,7,Stormy,High,2.4,1,0,339.37,47.23,Sydney,2,1,71.71,63.93
ORD0024512,65,Premium,Fast Food,Indian,5.03,36,157.61,5,Cloudy,Medium,3.8,0,0,61.11,143.62,Singapore,9,3,44.87,59.59
ORD0015497,72,New,Fast Food,Indian,13.99,16,259.13,5,Sunny,Low,4.5,0,0,166.87,103.1,Singapore,5,2,13.69,69.45
ORD0099162,58,New,Cloud Kitchen,Chinese,18.16,18,162.19,3,Sunny,High,4.4,0,0,498.43,192.45,Singapore,6,2,95.8,86.26
ORD0094206,35,Premium,Restaurant,Chinese,22.64,58,166.41,5,Cloudy,Medium,1.5,0,0,397.35,33.2,Sydney,2,1,76.29,37.59
ORD0127419,65,Premium,Cloud Kitchen,Chinese,4.76,21,180.4,4,Sunny,Medium,3.4,0,0,200.85,131.57,Sydney,12,4,98.56,91.11
ORD0127207,61,Returning,Cafe,Mexican,22.99,42,256.71,11,Cloudy,Low,2.7,0,0,290.71,87.02,London,7,3,14.03,66.47
ORD0149888,27,New,Restaurant,Chinese,4.32,114,186.35,3,Stormy,High,3.0,0,0,411.22,104.5,Singapore,5,2,88.51,46.78
ORD0049404,38,Returning,Restaurant,Chinese,5.15,118,195.5,11,Sunny,Low,4.4,0,0,31.71,67.27,New York,10,4,24.65,15.33
ORD0003702,21,Premium,Restaurant,Italian,8.65,46,16.09,4,Rainy,Medium,1.3,1,0,202.65,114.04,Singapore,11,4,76.96,36.19
ORD0008063,61,New,Fast Food,Italian,23.08,114,29.4,4,Sunny,Low,1.9,0,0,391.72,57.86,Mumbai,7,3,88.02,32.36
ORD0068420,29,Premium,Restaurant,Indian,6.2,21,195.07,10,Cloudy,Low,4.6,1,0,265.49,89.42,Sydney,7,3,94.45,31.1
ORD0080689,53,Returning,Fast Food,Italian,23.9,92,220.08,11,Sunny,Low,4.6,0,0,465.99,106.9,Singapore,10,4,9.66,58.54
ORD0088046,56,New,Fast Food,Italian,1.48,64,176.68,3,Sunny,Medium,3.8,0,0,448.11,59.85,Singapore,11,4,33.9,76.93
ORD0030392,21,Premium,Cloud Kitchen,Mexican,14.78,49,12.52,8,Rainy,Medium,1.1,0,0,74.11,3.61,Singapore,4,2,34.83,59.56
ORD0100372,60,Premium,Cloud Kitchen,Indian,4.67,26,117.56,6,Stormy,Low,2.4,0,0,112.18,83.62,New York,9,3,78.27,35.96
ORD0105816,48,New,Fast Food,Indian,22.93,33,112.63,12,Cloudy,High,3.5,0,0,83.63,105.06,Singapore,5,2,1.8,74.31
ORD0048860,36,New,Restaurant,Chinese,5.1,57,64.78,2,Cloudy,Medium,3.8,0,0,439.15,46.59,New York,6,2,76.44,62.75
ORD0058130,32,New,Cloud Kitchen,Indian,4.86,109,137.69,12,Rainy,High,4.2,0,0,331.36,43.92,Sydney,10,4,28.09,2.77
ORD0132822,60,New,Restaurant,Mexican,11.83,114,25.07,9,Sunny,High,4.6,1,0,75.14,44.18,Singapore,7,3,53.01,21.31
ORD0017733,71,Premium,Cafe,Italian,22.66,58,235.82,12,Rainy,Low,1.7,0,0,353.62,145.63,London,8,3,78.58,91.82
ORD0008410,37,Premium,Cafe,Indian,15.48,61,147.79,9,Sunny,Low,3.6,0,0,243.8,165.08,Singapore,1,1,44.23,34.54
ORD0061281,38,Premium,Fast Food,Italian,23.51,92,31.61,14,Rainy,High,4.4,0,0,103.61,125.0,Singapore,7,3,66.31,17.52
ORD0019736,44,New,Restaurant,Italian,18.79,47,88.75,8,Cloudy,Low,1.7,0,0,85.04,76.21,Sydney,4,2,69.85,14.86
ORD0018846,73,New,Fast Food,Italian,10.27,50,149.59,1,Rainy,Low,3.0,0,0,343.17,189.8,Mumbai,2,1,11.9,73.07
ORD0094002,70,New,Restaurant,Mexican,19.07,91,56.49,6,Rainy,High,3.2,0,0,462.75,146.85,Singapore,9,3,61.43,33.23
ORD0112270,24,Premium,Cafe,Mexican,8.71,117,144.41,3,Sunny,Medium,1.5,0,0,208.21,38.44,London,7,3,87.36,30.79
ORD0065514,30,Premium,Fast Food,Italian,14.64,90,116.71,13,Rainy,Low,1.1,0,0,158.61,-0.69,New York,11,4,57.04,2.56
ORD0004796,71,Premium,Fast Food,Chinese,3.04,40,75.56,7,Cloudy,Medium,1.7,0,0,495.68,131.89,Singapore,3,1,70.35,64.64
ORD0012820,73,Premium,Cafe,Indian,23.16,75,156.33,11,Stormy,Low,1.4,0,0,147.72,89.42,Sydney,5,2,2.04,33.4
ORD0060776,39,New,Restaurant,Italian,15.13,46,146.31,9,Sunny,Medium,5.0,1,0,134.49,187.09,London,7,3,59.38,36.9
ORD0068925,65,Returning,Cafe,Indian,10.1,92,99.05,8,Cloudy,Medium,3.5,0,0,372.02,178.7,Singapore,8,3,49.33,20.02
ORD0070209,43,Premium,Cafe,Mexican,23.92,88,60.09,13,Rainy,Medium,1.6,0,0,195.39,101.81,Singapore,8,3,31.47,13.63
ORD0110386,52,Premium,Fast Food,Chinese,19.04,29,129.89,14,Stormy,Low,1.4,1,0,275.65,141.74,Sydney,4,2,78.34,61.62
ORD0093584,69,Premium,Fast Food,Chinese,15.85,41,29.2,13,Sunny,Medium,2.1,0,1,244.73,188.74,London,5,2,62.41,36.67
ORD0108632,37,Returning,Cafe,Italian,8.22,115,262.16,4,Rainy,Medium,2.0,0,1,209.68,21.02,Singapore,8,3,90.21,51.95
ORD0097488,39,New,Fast Food,Chinese,9.93,74,75.65,1,Cloudy,Medium,4.8,0,0,283.5,97.25,Singapore,3,1,39.98,68.39
ORD0088937,31,Premium,Fast Food,Italian,1.67,32,197.44,7,Stormy,High,1.5,0,0,466.91,56.27,New York,10,4,85.61,40.06
ORD0010223,19,Returning,Cloud Kitchen,Indian,5.14,15,162.87,1,Sunny,Medium,1.3,1,0,289.45,141.2,Singapore,10,4,77.05,55.27
ORD0019537,46,Premium,Cafe,Mexican,18.62,90,94.13,4,Stormy,Medium,1.9,0,0,360.28,100.4,London,5,2,51.97,34.68
ORD0070488,49,New,Cloud Kitchen,Chinese,13.74,89,146.02,4,Rainy,Medium,1.1,0,0,479.31,164.39,Singapore,9,3,25.29,9.39
ORD0012331,74,New,Cafe,Mexican,14.92,68,7.47,5,Cloudy,High,3.8,0,0,35.6,26.2,Singapore,6,2,78.44,27.8
ORD0072372,24,Returning,Restaurant,Indian,8.48,43,229.49,3,Sunny,High,2.7,0,0,217.39,29.51,Mumbai,10,4,9.18,33.93
ORD0014650,30,Premium,Cloud Kitchen,Mexican,10.98,119,10.34,5,Sunny,High,4.1,0,0,32.33,121.8,Mumbai,3,1,77.54,93.03
ORD0009976,62,Premium,Restaurant,Indian,5.24,24,69.49,1,Cloudy,Low,3.8,0,0,371.78,160.48,London,5,2,70.13,44.68
ORD0120868,58,Returning,Cloud Kitchen,Indian,13.59,77,112.07,10,Cloudy,Medium,4.3,0,0,71.24,113.76,Mumbai,5,2,80.84,71.56
